data;pais;valor
27/02/2013;ARGENTINA;R$ 147,73
23/05/2006;BRASIL;R$ 526,55
12/08/2005;MÉXICO;R$ 321,26
04/04/2008;BRASIL;R$ 47,87
10/12/2006;BRASIL;R$ 725,18
14/02/2017;MÉXICO;R$ 101,27
02/11/2013;CHILE;R$ 614,51
17/06/2016;ARGENTINA;R$ 39,71
29/11/2001;ARGENTINA;R$ 81,92
17/09/2014;MÉXICO;R$ 180,42
09/01/2005;CHILE;R$ 790,79
14/03/2003;ESPANHA;R$ 714,73
17/02/2007;ARGENTINA;R$ 135,24
30/08/2002;ARGENTINA;R$ 144,41
26/12/2016;ESPANHA;R$ 728,70
06/10/2013;ARGENTINA;R$ 589,09
28/08/2001;BRASIL;R$ 417,94
23/12/2017;CHILE;R$ 722,23
30/06/2018;BRASIL;R$ 566,01
30/06/2000;ARGENTINA;R$ 716,27
22/09/2008;BRASIL;R$ 880,84
10/01/2004;BRASIL;R$ 187,14
22/10/2020;ARGENTINA;R$ 910,17
19/01/2020;MÉXICO;R$ 150,65
12/04/2013;ARGENTINA;R$ 892,09
20/05/2007;CHILE;R$ 677,47
29/03/2018;CHILE;R$ 488,76
28/09/2000;ESPANHA;R$ 580,55
27/12/2003;ESPANHA;R$ 3,25
26/06/2019;ESPANHA;R$ 699,93
26/03/2014;MÉXICO;R$ 830,92
01/11/2012;MÉXICO;R$ 315,54
27/09/2016;CHILE;R$ 501,64
27/01/2018;ESPANHA;R$ 45,09
24/08/2004;MÉXICO;R$ 450,26
16/04/2011;CHILE;R$ 134,93
20/05/2007;CHILE;R$ 774,83
16/08/2012;ESPANHA;R$ 248,45
06/01/2020;ESPANHA;R$ 553,90
02/04/2001;ESPANHA;R$ 0,97
15/08/2017;MÉXICO;R$ 539,89
16/11/2014;MÉXICO;R$ 741,13
05/08/2016;ESPANHA;R$ 136,06
06/06/2002;MÉXICO;R$ 294,83
26/06/2019;MÉXICO;R$ 726,59
01/07/2003;BRASIL;R$ 808,96
11/10/2017;BRASIL;R$ 292,71
26/01/2002;CHILE;R$ 801,58
09/10/2001;ARGENTINA;R$ 834,03
07/08/2015;ESPANHA;R$ 777,93
04/10/2006;ARGENTINA;R$ 452,10
16/07/2017;ARGENTINA;R$ 382,51
14/10/2000;MÉXICO;R$ 307,09
19/07/2017;BRASIL;R$ 868,49
22/05/2003;BRASIL;R$ 433,75
08/06/2006;MÉXICO;R$ 596,82
06/06/2018;BRASIL;R$ 421,17
08/03/2014;ARGENTINA;R$ 568,18
11/05/2001;ARGENTINA;R$ 869,05
09/01/2017;ARGENTINA;R$ 54,05
05/01/2005;MÉXICO;R$ 763,23
29/03/2017;CHILE;R$ 96,73
12/02/2012;ARGENTINA;R$ 120,22
25/08/2007;ESPANHA;R$ 325,37
12/09/2014;BRASIL;R$ 259,62
17/10/2009;ARGENTINA;R$ 928,37
11/04/2017;ARGENTINA;R$ 592,26
28/05/2004;ESPANHA;R$ 118,08
20/02/2012;BRASIL;R$ 74,14
28/06/2002;ARGENTINA;R$ 499,43
01/07/2006;CHILE;R$ 198,81
05/06/2000;CHILE;R$ 638,26
11/02/2001;ESPANHA;R$ 469,18
25/06/2004;CHILE;R$ 984,54
27/07/2004;ARGENTINA;R$ 912,51
28/06/2014;ARGENTINA;R$ 961,38
13/01/2016;BRASIL;R$ 720,09
28/03/2009;CHILE;R$ 162,76
05/04/2014;CHILE;R$ 373,59
29/09/2015;ARGENTINA;R$ 222,63
23/01/2019;BRASIL;R$ 434,28
06/02/2015;BRASIL;R$ 406,13
03/02/2013;ESPANHA;R$ 373,31
07/05/2014;ESPANHA;R$ 257,16
05/11/2015;BRASIL;R$ 57,30
01/04/2001;ARGENTINA;R$ 911,40
08/04/2006;CHILE;R$ 793,01
13/04/2004;CHILE;R$ 778,94
14/04/2017;MÉXICO;R$ 605,06
29/04/2018;MÉXICO;R$ 245,37
15/01/2003;ARGENTINA;R$ 524,35
14/09/2020;MÉXICO;R$ 135,58
19/07/2004;MÉXICO;R$ 944,89
09/05/2015;MÉXICO;R$ 520,35
10/08/2001;MÉXICO;R$ 572,63
26/04/2006;BRASIL;R$ 733,65
19/03/2000;MÉXICO;R$ 421,08
13/07/2008;BRASIL;R$ 961,56
14/12/2000;MÉXICO;R$ 918,14
26/08/2006;ARGENTINA;R$ 290,81
12/04/2015;CHILE;R$ 267,04
05/02/2005;BRASIL;R$ 298,67
24/01/2000;BRASIL;R$ 124,57
24/08/2016;MÉXICO;R$ 874,75
24/11/2013;BRASIL;R$ 10,39
01/01/2000;MÉXICO;R$ 213,13
21/06/2015;ESPANHA;R$ 317,48
22/07/2016;MÉXICO;R$ 419,85
01/07/2002;ARGENTINA;R$ 150,22
07/06/2003;CHILE;R$ 766,46
24/01/2001;MÉXICO;R$ 496,86
14/09/2010;ARGENTINA;R$ 791,09
17/01/2012;CHILE;R$ 29,09
29/01/2002;ARGENTINA;R$ 238,69
21/07/2015;ARGENTINA;R$ 665,68
24/11/2011;CHILE;R$ 638,93
30/01/2005;ESPANHA;R$ 242,68
15/09/2012;ARGENTINA;R$ 275,88
09/02/2000;BRASIL;R$ 391,03
25/02/2010;ARGENTINA;R$ 510,02
15/11/2001;ESPANHA;R$ 3,80
21/11/2000;CHILE;R$ 412,28
18/04/2014;BRASIL;R$ 886,12
26/11/2005;ARGENTINA;R$ 360,13
26/12/2009;ARGENTINA;R$ 953,51
06/08/2008;BRASIL;R$ 687,50
11/04/2010;BRASIL;R$ 517,73
10/07/2020;MÉXICO;R$ 308,84
12/12/2017;ESPANHA;R$ 710,04
09/10/2001;MÉXICO;R$ 336,62
07/04/2007;MÉXICO;R$ 378,82
08/04/2003;BRASIL;R$ 461,75
13/01/2010;BRASIL;R$ 31,77
18/09/2005;BRASIL;R$ 104,57
03/06/2017;BRASIL;R$ 303,36
24/08/2013;CHILE;R$ 861,74
02/02/2019;CHILE;R$ 816,53
19/04/2019;ESPANHA;R$ 571,76
09/09/2012;ESPANHA;R$ 839,95
22/09/2008;ESPANHA;R$ 964,12
05/04/2003;ARGENTINA;R$ 317,47
10/12/2004;CHILE;R$ 315,88
21/06/2001;CHILE;R$ 821,34
30/04/2013;MÉXICO;R$ 337,16
08/08/2015;MÉXICO;R$ 173,48
19/08/2017;ESPANHA;R$ 158,15
07/07/2009;ESPANHA;R$ 99,38
15/12/2015;BRASIL;R$ 2,12
21/06/2018;CHILE;R$ 745,78
08/02/2010;ARGENTINA;R$ 289,37
07/02/2013;CHILE;R$ 597,13
31/10/2011;BRASIL;R$ 47,32
21/03/2010;ARGENTINA;R$ 564,27
21/02/2002;ARGENTINA;R$ 535,87
08/07/2010;CHILE;R$ 307,51
23/08/2000;CHILE;R$ 89,00
25/01/2005;ARGENTINA;R$ 177,01
08/10/2020;ESPANHA;R$ 131,83
23/08/2008;ARGENTINA;R$ 766,99
12/03/2019;ESPANHA;R$ 957,29
11/08/2015;BRASIL;R$ 696,92
10/05/2000;ARGENTINA;R$ 806,66
23/01/2011;CHILE;R$ 485,61
10/10/2003;CHILE;R$ 637,30
20/07/2000;BRASIL;R$ 933,71
02/08/2012;ESPANHA;R$ 609,37
02/05/2006;ARGENTINA;R$ 58,20
17/02/2003;ARGENTINA;R$ 94,11
08/06/2010;ARGENTINA;R$ 671,07
09/08/2003;BRASIL;R$ 498,12
15/04/2010;MÉXICO;R$ 248,08
07/04/2017;MÉXICO;R$ 595,31
08/09/2015;BRASIL;R$ 395,06
27/05/2009;ESPANHA;R$ 219,80
11/07/2011;BRASIL;R$ 369,57
25/12/2001;CHILE;R$ 618,43
18/02/2005;CHILE;R$ 173,15
18/12/2011;BRASIL;R$ 620,42
08/01/2003;ARGENTINA;R$ 150,51
03/01/2014;ESPANHA;R$ 985,68
29/06/2007;ARGENTINA;R$ 647,84
06/05/2007;MÉXICO;R$ 212,92
01/10/2001;ARGENTINA;R$ 149,88
19/10/2003;ESPANHA;R$ 0,35
29/01/2012;ESPANHA;R$ 25,20
08/07/2001;MÉXICO;R$ 913,03
15/06/2003;ESPANHA;R$ 600,67
14/09/2020;MÉXICO;R$ 816,27
09/07/2006;CHILE;R$ 909,63
08/01/2003;MÉXICO;R$ 390,67
17/07/2019;BRASIL;R$ 644,72
11/07/2000;MÉXICO;R$ 352,86
04/06/2010;BRASIL;R$ 759,36
11/05/2012;CHILE;R$ 415,91
10/11/2012;ESPANHA;R$ 169,46
29/01/2004;ARGENTINA;R$ 422,72
22/01/2016;MÉXICO;R$ 903,87
26/06/2001;BRASIL;R$ 842,98
12/04/2013;ESPANHA;R$ 598,85
08/07/2004;ESPANHA;R$ 954,63
08/10/2013;CHILE;R$ 774,70
15/09/2008;BRASIL;R$ 946,22
24/12/2011;CHILE;R$ 906,04
02/05/2001;ARGENTINA;R$ 783,77
18/01/2016;CHILE;R$ 442,09
10/03/2000;CHILE;R$ 454,96
06/11/2013;MÉXICO;R$ 492,91
11/07/2019;ARGENTINA;R$ 804,09
18/02/2015;ESPANHA;R$ 992,49
19/02/2010;ESPANHA;R$ 303,13
05/08/2003;CHILE;R$ 743,94
04/11/2010;ARGENTINA;R$ 9,38
23/10/2004;ARGENTINA;R$ 168,82
27/01/2009;ESPANHA;R$ 866,95
19/01/2020;MÉXICO;R$ 630,28
14/12/2005;ESPANHA;R$ 414,33
17/02/2020;ESPANHA;R$ 176,47
23/05/2000;ARGENTINA;R$ 494,64
05/12/2014;MÉXICO;R$ 381,05
07/10/2009;MÉXICO;R$ 397,17
04/08/2010;ESPANHA;R$ 835,33
26/05/2009;ESPANHA;R$ 538,96
01/02/2008;ARGENTINA;R$ 640,77
17/11/2014;MÉXICO;R$ 822,75
27/02/2012;MÉXICO;R$ 354,32
05/04/2006;MÉXICO;R$ 57,91
01/08/2007;ESPANHA;R$ 670,50
23/02/2002;ESPANHA;R$ 447,76
27/12/2009;MÉXICO;R$ 92,58
07/04/2020;MÉXICO;R$ 886,06
30/10/2012;BRASIL;R$ 817,89
05/11/2002;CHILE;R$ 210,84
19/07/2016;CHILE;R$ 368,04
20/05/2003;CHILE;R$ 575,40
23/04/2014;MÉXICO;R$ 869,14
08/10/2020;MÉXICO;R$ 682,45
04/05/2015;ESPANHA;R$ 780,68
29/07/2012;ARGENTINA;R$ 217,60
21/03/2009;CHILE;R$ 392,78
27/08/2003;CHILE;R$ 79,02
20/03/2014;CHILE;R$ 100,32
27/06/2017;ESPANHA;R$ 492,85
29/09/2003;ARGENTINA;R$ 924,83
13/04/2010;MÉXICO;R$ 361,07
03/06/2005;MÉXICO;R$ 627,77
26/06/2005;ESPANHA;R$ 786,42
05/10/2019;CHILE;R$ 346,95
13/05/2010;ARGENTINA;R$ 652,07
11/08/2015;MÉXICO;R$ 11,93
25/08/2013;ESPANHA;R$ 933,25
02/01/2003;BRASIL;R$ 225,92
29/08/2015;ESPANHA;R$ 203,31
06/09/2007;ESPANHA;R$ 896,11
24/07/2006;ESPANHA;R$ 517,99
02/03/2017;MÉXICO;R$ 140,11
04/06/2008;ESPANHA;R$ 972,93
26/03/2007;ESPANHA;R$ 619,16
30/09/2009;BRASIL;R$ 221,77
23/05/2002;MÉXICO;R$ 753,62
14/07/2003;ARGENTINA;R$ 127,17
06/06/2006;ARGENTINA;R$ 601,88
11/01/2006;MÉXICO;R$ 231,50
22/11/2003;ESPANHA;R$ 610,76
17/05/2017;MÉXICO;R$ 508,90
24/10/2010;BRASIL;R$ 347,12
24/11/2011;ESPANHA;R$ 330,07
20/09/2001;ARGENTINA;R$ 502,08
02/11/2016;BRASIL;R$ 841,17
22/07/2007;ESPANHA;R$ 491,00
01/10/2002;ARGENTINA;R$ 354,28
19/12/2012;MÉXICO;R$ 140,42
03/02/2012;ESPANHA;R$ 793,58
16/02/2002;ARGENTINA;R$ 290,40
16/06/2019;ARGENTINA;R$ 284,84
27/08/2019;MÉXICO;R$ 626,93
21/10/2009;CHILE;R$ 627,90
11/06/2020;ARGENTINA;R$ 841,88
29/03/2005;ARGENTINA;R$ 15,13
22/07/2014;MÉXICO;R$ 421,77
22/02/2010;CHILE;R$ 868,63
24/05/2015;CHILE;R$ 619,19
17/09/2014;CHILE;R$ 651,25
24/09/2003;ARGENTINA;R$ 897,02
09/03/2018;ARGENTINA;R$ 912,01
12/11/2005;MÉXICO;R$ 772,61
09/02/2002;BRASIL;R$ 706,94
20/11/2018;CHILE;R$ 713,16
07/07/2004;ESPANHA;R$ 552,94
11/12/2006;CHILE;R$ 962,41
14/01/2013;ARGENTINA;R$ 593,80
28/11/2002;ESPANHA;R$ 517,62
19/12/2000;CHILE;R$ 326,62
30/05/2018;BRASIL;R$ 192,50
20/04/2020;CHILE;R$ 704,54
25/12/2004;CHILE;R$ 921,92
25/04/2020;BRASIL;R$ 838,35
16/06/2009;BRASIL;R$ 755,13
20/02/2003;BRASIL;R$ 474,26
29/09/2004;MÉXICO;R$ 6,87
30/10/2005;ARGENTINA;R$ 264,15
25/02/2000;ARGENTINA;R$ 811,88
24/11/2006;ESPANHA;R$ 679,31
02/08/2002;ESPANHA;R$ 37,95
18/04/2001;ESPANHA;R$ 694,68
22/07/2018;CHILE;R$ 146,20
15/04/2001;MÉXICO;R$ 941,75
26/03/2002;MÉXICO;R$ 727,32
11/02/2012;BRASIL;R$ 241,35
25/03/2019;ESPANHA;R$ 478,19
20/09/2010;BRASIL;R$ 325,27
16/09/2017;BRASIL;R$ 50,54
14/05/2000;ARGENTINA;R$ 737,01
04/05/2012;BRASIL;R$ 109,87
27/10/2018;MÉXICO;R$ 396,09
13/03/2014;ESPANHA;R$ 73,19
29/05/2000;ARGENTINA;R$ 571,10
21/11/2007;ESPANHA;R$ 290,30
15/02/2008;ESPANHA;R$ 564,78
02/06/2010;BRASIL;R$ 8,57
17/09/2003;ESPANHA;R$ 223,28
24/04/2014;ARGENTINA;R$ 892,62
04/02/2002;CHILE;R$ 220,58
25/09/2014;ESPANHA;R$ 584,73
16/04/2014;BRASIL;R$ 573,03
25/03/2005;ESPANHA;R$ 716,96
27/11/2015;ESPANHA;R$ 968,07
04/11/2013;MÉXICO;R$ 463,73
05/04/2006;ESPANHA;R$ 627,37
04/02/2011;ESPANHA;R$ 878,79
31/07/2018;MÉXICO;R$ 516,19
30/10/2011;CHILE;R$ 751,55
06/04/2015;CHILE;R$ 750,22
18/03/2000;CHILE;R$ 809,96
04/04/2019;ARGENTINA;R$ 810,61
10/06/2006;ESPANHA;R$ 51,23
19/04/2012;CHILE;R$ 977,91
20/11/2002;MÉXICO;R$ 0,15
14/05/2008;ARGENTINA;R$ 580,05
21/04/2012;BRASIL;R$ 621,38
28/02/2018;ESPANHA;R$ 552,66
01/01/2018;ARGENTINA;R$ 710,59
26/08/2005;ARGENTINA;R$ 316,66
07/07/2001;CHILE;R$ 786,23
12/09/2015;CHILE;R$ 321,84
11/02/2018;BRASIL;R$ 944,09
16/03/2007;CHILE;R$ 633,36
13/08/2015;MÉXICO;R$ 201,97
13/11/2007;ESPANHA;R$ 837,45
06/02/2001;MÉXICO;R$ 243,84
06/12/2017;CHILE;R$ 307,77
11/04/2017;ESPANHA;R$ 110,20
05/01/2010;MÉXICO;R$ 62,92
10/10/2015;ESPANHA;R$ 565,79
23/04/2012;ARGENTINA;R$ 606,64
21/06/2008;BRASIL;R$ 663,60
29/10/2012;ARGENTINA;R$ 224,35
23/06/2020;ESPANHA;R$ 8,66
15/02/2014;ESPANHA;R$ 618,60
03/01/2017;CHILE;R$ 98,81
08/08/2011;MÉXICO;R$ 831,98
05/11/2014;ARGENTINA;R$ 813,72
01/05/2014;CHILE;R$ 192,93
05/03/2005;ESPANHA;R$ 213,11
22/07/2009;ESPANHA;R$ 352,50
06/04/2008;ESPANHA;R$ 477,40
25/11/2018;BRASIL;R$ 9,92
22/02/2010;BRASIL;R$ 578,50
30/07/2015;CHILE;R$ 813,46
17/01/2000;CHILE;R$ 643,71
25/10/2017;MÉXICO;R$ 457,95
07/12/2018;ESPANHA;R$ 27,87
12/05/2003;CHILE;R$ 799,27
02/07/2015;ARGENTINA;R$ 970,74
17/12/2007;MÉXICO;R$ 422,51
18/02/2000;MÉXICO;R$ 43,52
09/11/2017;ARGENTINA;R$ 669,66
28/01/2013;MÉXICO;R$ 117,24
08/10/2001;MÉXICO;R$ 56,38
15/06/2012;ESPANHA;R$ 968,78
20/12/2006;CHILE;R$ 329,36
31/12/2004;CHILE;R$ 540,83
27/11/2004;MÉXICO;R$ 598,85
29/10/2018;ARGENTINA;R$ 616,01
13/04/2005;CHILE;R$ 247,13
28/02/2012;CHILE;R$ 969,61
22/03/2012;MÉXICO;R$ 516,54
19/06/2010;ESPANHA;R$ 663,49
04/01/2000;ARGENTINA;R$ 506,92
04/05/2017;MÉXICO;R$ 173,51
26/08/2020;ARGENTINA;R$ 861,14
13/11/2007;BRASIL;R$ 659,65
10/11/2001;BRASIL;R$ 351,31
06/01/2005;ESPANHA;R$ 281,94
11/11/2015;ESPANHA;R$ 293,18
17/03/2005;BRASIL;R$ 300,78
02/07/2008;ARGENTINA;R$ 645,38
28/05/2006;MÉXICO;R$ 920,27
10/05/2005;ESPANHA;R$ 356,34
17/09/2012;MÉXICO;R$ 183,39
21/02/2004;ARGENTINA;R$ 509,94
31/01/2020;ESPANHA;R$ 458,93
19/12/2005;CHILE;R$ 418,20
01/06/2007;BRASIL;R$ 945,06
17/11/2013;MÉXICO;R$ 596,59
22/08/2010;CHILE;R$ 891,30
21/01/2008;MÉXICO;R$ 251,11
28/01/2000;BRASIL;R$ 772,91
29/05/2016;MÉXICO;R$ 681,79
25/07/2003;MÉXICO;R$ 979,28
08/02/2018;BRASIL;R$ 189,67
13/09/2001;MÉXICO;R$ 304,98
23/10/2019;ARGENTINA;R$ 529,14
19/12/2018;CHILE;R$ 355,66
28/06/2001;CHILE;R$ 854,41
21/07/2005;ARGENTINA;R$ 700,88
13/06/2017;ESPANHA;R$ 733,06
27/05/2016;ARGENTINA;R$ 316,05
07/06/2016;ESPANHA;R$ 735,28
22/08/2000;BRASIL;R$ 813,54
25/01/2000;ARGENTINA;R$ 688,87
10/02/2008;BRASIL;R$ 582,06
29/03/2001;BRASIL;R$ 753,68
26/04/2001;MÉXICO;R$ 310,04
20/11/2004;ESPANHA;R$ 416,38
09/02/2019;ESPANHA;R$ 152,41
28/05/2017;CHILE;R$ 728,33
29/06/2002;MÉXICO;R$ 953,41
09/03/2003;CHILE;R$ 440,24
05/09/2020;MÉXICO;R$ 873,30
27/11/2012;BRASIL;R$ 265,58
14/10/2003;ESPANHA;R$ 501,60
20/07/2010;ESPANHA;R$ 944,95
19/05/2005;ARGENTINA;R$ 192,83
12/12/2004;MÉXICO;R$ 804,25
25/06/2018;ARGENTINA;R$ 686,57
09/01/2001;MÉXICO;R$ 797,82
30/09/2013;ARGENTINA;R$ 349,23
07/08/2015;ARGENTINA;R$ 667,68
12/04/2002;BRASIL;R$ 52,64
23/10/2013;ARGENTINA;R$ 59,12
03/06/2006;BRASIL;R$ 731,65
15/02/2010;CHILE;R$ 203,09
04/10/2016;CHILE;R$ 580,71
31/10/2013;ARGENTINA;R$ 507,92
13/05/2016;MÉXICO;R$ 39,37
16/09/2001;BRASIL;R$ 384,57
20/07/2013;ESPANHA;R$ 292,85
29/07/2020;BRASIL;R$ 571,89
12/05/2001;MÉXICO;R$ 102,86
15/01/2013;ARGENTINA;R$ 364,55
02/06/2003;ESPANHA;R$ 672,52
06/10/2013;ARGENTINA;R$ 325,12
24/01/2013;CHILE;R$ 548,16
06/04/2013;CHILE;R$ 755,51
28/01/2010;ARGENTINA;R$ 746,26
28/10/2009;CHILE;R$ 555,03
26/07/2018;CHILE;R$ 451,00
07/02/2019;MÉXICO;R$ 272,17
15/11/2004;ARGENTINA;R$ 231,10
11/09/2009;MÉXICO;R$ 326,25
10/03/2009;ARGENTINA;R$ 558,10
17/08/2000;BRASIL;R$ 1,92
24/04/2016;ARGENTINA;R$ 185,28
12/08/2013;MÉXICO;R$ 374,12
19/03/2000;BRASIL;R$ 191,28
01/12/2013;CHILE;R$ 351,24
25/03/2014;ARGENTINA;R$ 572,57
03/06/2020;BRASIL;R$ 963,46
18/03/2019;MÉXICO;R$ 856,76
04/05/2014;ESPANHA;R$ 292,03
02/07/2017;CHILE;R$ 657,86
21/07/2010;ESPANHA;R$ 556,43
15/02/2000;ARGENTINA;R$ 186,21
09/01/2010;ARGENTINA;R$ 913,40
21/01/2001;CHILE;R$ 95,70
18/12/2017;MÉXICO;R$ 326,43
17/05/2014;BRASIL;R$ 295,64
07/02/2020;CHILE;R$ 534,87
25/12/2013;MÉXICO;R$ 856,52
04/09/2017;BRASIL;R$ 137,61
02/08/2008;MÉXICO;R$ 751,13
16/01/2016;BRASIL;R$ 374,27
24/01/2003;ESPANHA;R$ 296,04
28/07/2014;ARGENTINA;R$ 667,74
04/08/2000;MÉXICO;R$ 597,59
26/12/2018;CHILE;R$ 401,40
11/01/2013;BRASIL;R$ 989,89
07/08/2016;CHILE;R$ 34,11
23/02/2020;ARGENTINA;R$ 78,09
19/01/2002;ESPANHA;R$ 130,29
25/01/2015;CHILE;R$ 946,42
20/05/2003;MÉXICO;R$ 576,89
06/09/2017;ARGENTINA;R$ 477,73
27/04/2017;CHILE;R$ 227,57
31/08/2001;ESPANHA;R$ 242,51
27/04/2017;ESPANHA;R$ 995,48
04/12/2017;ARGENTINA;R$ 178,29
24/02/2012;MÉXICO;R$ 536,36
22/07/2001;ESPANHA;R$ 597,42
05/06/2017;MÉXICO;R$ 669,64
27/05/2012;ESPANHA;R$ 851,07
01/07/2016;MÉXICO;R$ 545,78
08/02/2002;CHILE;R$ 867,56
11/06/2003;CHILE;R$ 632,11
07/12/2005;ESPANHA;R$ 332,94
07/11/2002;CHILE;R$ 654,31
15/08/2012;MÉXICO;R$ 896,41
28/04/2013;ARGENTINA;R$ 332,35
04/10/2017;MÉXICO;R$ 339,92
20/03/2013;ARGENTINA;R$ 552,56
01/08/2006;ESPANHA;R$ 722,05
21/07/2016;MÉXICO;R$ 764,04
25/09/2014;BRASIL;R$ 451,93
09/10/2013;ARGENTINA;R$ 523,10
13/04/2001;CHILE;R$ 495,96
01/07/2010;ESPANHA;R$ 422,51
04/07/2013;CHILE;R$ 211,08
03/07/2017;BRASIL;R$ 799,80
24/07/2015;CHILE;R$ 358,73
13/08/2008;MÉXICO;R$ 71,73
29/06/2004;BRASIL;R$ 873,04
22/05/2017;BRASIL;R$ 539,58
26/09/2016;MÉXICO;R$ 540,30
07/05/2002;ESPANHA;R$ 403,44
10/04/2000;ESPANHA;R$ 273,42
21/11/2009;ARGENTINA;R$ 449,00
14/01/2012;BRASIL;R$ 760,03
02/12/2006;BRASIL;R$ 575,02
25/12/2017;ARGENTINA;R$ 711,17
16/01/2013;BRASIL;R$ 458,35
04/11/2011;MÉXICO;R$ 70,36
19/12/2009;CHILE;R$ 451,21
17/01/2003;ESPANHA;R$ 709,48
02/06/2015;ESPANHA;R$ 955,31
18/02/2004;ESPANHA;R$ 899,35
19/04/2018;ESPANHA;R$ 215,25
13/05/2008;ARGENTINA;R$ 720,12
13/10/2003;ARGENTINA;R$ 489,53
23/05/2015;ARGENTINA;R$ 606,70
09/04/2004;ESPANHA;R$ 818,29
07/05/2020;ARGENTINA;R$ 322,15
14/08/2017;CHILE;R$ 719,92
14/03/2012;CHILE;R$ 118,43
16/07/2009;CHILE;R$ 391,54
21/12/2006;BRASIL;R$ 596,61
16/06/2020;MÉXICO;R$ 353,70
26/02/2018;ESPANHA;R$ 552,28
07/11/2004;ARGENTINA;R$ 812,57
29/03/2010;ARGENTINA;R$ 928,81
06/09/2019;ARGENTINA;R$ 674,46
24/10/2008;ARGENTINA;R$ 727,61
03/08/2015;BRASIL;R$ 122,48
05/06/2000;ARGENTINA;R$ 971,39
07/10/2011;ARGENTINA;R$ 434,89
03/03/2002;ARGENTINA;R$ 42,86
24/12/2014;ARGENTINA;R$ 346,92
19/04/2016;CHILE;R$ 691,74
10/03/2009;BRASIL;R$ 605,30
01/04/2001;MÉXICO;R$ 532,09
20/02/2006;MÉXICO;R$ 843,38
10/12/2010;MÉXICO;R$ 941,83
09/08/2014;MÉXICO;R$ 114,28
30/12/2015;MÉXICO;R$ 352,58
17/04/2016;MÉXICO;R$ 930,79
07/06/2012;CHILE;R$ 450,22
09/05/2007;ARGENTINA;R$ 11,54
04/02/2011;ARGENTINA;R$ 406,45
27/03/2008;BRASIL;R$ 820,32
21/12/2004;CHILE;R$ 408,91
02/03/2000;MÉXICO;R$ 374,87
25/05/2000;BRASIL;R$ 997,52
01/02/2017;CHILE;R$ 274,95
14/06/2001;MÉXICO;R$ 450,63
31/10/2013;ESPANHA;R$ 100,53
22/02/2002;BRASIL;R$ 218,51
20/07/2006;CHILE;R$ 484,36
26/06/2006;ESPANHA;R$ 225,98
02/01/2009;MÉXICO;R$ 774,43
04/03/2005;BRASIL;R$ 412,68
18/07/2017;ARGENTINA;R$ 738,17
26/05/2013;ESPANHA;R$ 483,77
11/02/2014;ARGENTINA;R$ 624,89
27/12/2015;ARGENTINA;R$ 418,71
20/10/2019;MÉXICO;R$ 690,24
02/05/2010;CHILE;R$ 42,31
13/11/2016;ESPANHA;R$ 284,52
27/10/2000;MÉXICO;R$ 448,72
29/04/2019;ESPANHA;R$ 817,84
06/12/2019;ARGENTINA;R$ 337,51
03/07/2003;ESPANHA;R$ 649,99
05/07/2001;MÉXICO;R$ 50,08
06/05/2014;MÉXICO;R$ 378,38
12/03/2003;BRASIL;R$ 418,13
25/04/2005;ESPANHA;R$ 356,86
25/10/2001;ESPANHA;R$ 382,61
30/08/2018;ESPANHA;R$ 422,02
10/06/2008;ARGENTINA;R$ 743,43
30/01/2020;ESPANHA;R$ 280,46
12/11/2010;ARGENTINA;R$ 87,14
23/09/2014;CHILE;R$ 538,72
29/04/2003;MÉXICO;R$ 931,58
02/11/2011;BRASIL;R$ 164,52
25/05/2011;ARGENTINA;R$ 605,32
11/10/2009;MÉXICO;R$ 399,43
27/05/2015;CHILE;R$ 349,26
03/05/2013;CHILE;R$ 86,79
06/10/2007;CHILE;R$ 914,13
06/03/2009;ESPANHA;R$ 52,51
03/04/2009;CHILE;R$ 363,00
11/02/2018;MÉXICO;R$ 139,61
29/11/2009;CHILE;R$ 101,65
01/02/2014;BRASIL;R$ 30,82
10/03/2014;ARGENTINA;R$ 120,83
28/09/2009;BRASIL;R$ 112,48
26/05/2001;BRASIL;R$ 337,41
28/09/2007;ARGENTINA;R$ 472,28
26/04/2011;BRASIL;R$ 813,24
15/08/2010;ARGENTINA;R$ 337,47
09/08/2003;MÉXICO;R$ 73,61
20/01/2006;CHILE;R$ 654,94
17/03/2013;MÉXICO;R$ 49,33
07/04/2002;CHILE;R$ 192,45
18/12/2002;ARGENTINA;R$ 225,46
11/01/2013;MÉXICO;R$ 920,56
20/12/2019;CHILE;R$ 667,36
23/08/2015;MÉXICO;R$ 616,10
23/10/2006;MÉXICO;R$ 269,91
20/09/2018;MÉXICO;R$ 168,39
28/01/2012;BRASIL;R$ 844,46
06/02/2001;MÉXICO;R$ 292,15
11/04/2012;ARGENTINA;R$ 473,40
26/02/2020;CHILE;R$ 55,82
31/01/2007;CHILE;R$ 423,54
11/05/2013;MÉXICO;R$ 263,47
25/06/2008;ESPANHA;R$ 818,93
13/08/2012;BRASIL;R$ 192,36
14/08/2015;BRASIL;R$ 624,00
31/10/2009;ESPANHA;R$ 109,73
26/11/2001;MÉXICO;R$ 248,41
23/10/2015;MÉXICO;R$ 208,03
04/05/2006;BRASIL;R$ 290,08
07/10/2003;ESPANHA;R$ 23,79
21/05/2014;ESPANHA;R$ 155,23
22/10/2012;MÉXICO;R$ 547,96
31/07/2017;ESPANHA;R$ 314,02
